,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
384,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
385,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
386,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
387,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
388,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
389,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
390,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
391,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1
392,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
393,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1
394,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1
395,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
396,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0
397,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1
398,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
399,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
400,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
401,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
402,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
403,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
404,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0
405,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
406,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0
407,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
408,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
409,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
410,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
411,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1
412,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
413,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1
414,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
415,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
416,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
417,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
418,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
419,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
420,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
421,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
422,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
423,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
424,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
425,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
426,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
427,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0
428,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1
429,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
430,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
431,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
432,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
433,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
434,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
435,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
436,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
437,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
438,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
439,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
440,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0
441,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
442,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
443,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0
444,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
445,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0
446,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
447,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
448,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
449,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0
450,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
451,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
452,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
453,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
454,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
455,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
456,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1
457,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
458,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
459,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
460,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
461,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
462,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
463,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0
464,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
465,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
466,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
467,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
468,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
469,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
470,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
471,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
472,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
473,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
474,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0
475,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
476,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
477,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
478,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
479,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
480,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
481,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
482,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
483,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
484,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
485,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
486,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
487,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
488,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0
489,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
490,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
491,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
492,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
493,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
494,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
495,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
496,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
497,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
498,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
499,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1
500,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0
501,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
502,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
503,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1
504,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
505,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0
506,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0
507,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
508,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
509,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
510,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
511,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
512,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
513,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
514,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
515,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
516,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
517,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
518,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
519,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0
520,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
521,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
522,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
523,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
524,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
525,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
526,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
527,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
528,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
529,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
530,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
531,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
532,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0
533,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
534,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
535,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1
536,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
537,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
538,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0
539,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
540,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
541,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
542,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0
543,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0
544,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
545,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
546,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
547,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
548,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
549,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
550,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
551,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0
552,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0
553,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
554,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1
555,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0
556,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
557,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
558,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1
559,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
560,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
561,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
562,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
563,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
564,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
565,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
566,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
567,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0
568,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
569,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
570,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0
571,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
572,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
573,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1
574,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
575,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
576,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
577,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0
578,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
579,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
580,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
581,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0
582,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
583,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
584,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
585,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0
586,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
587,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0
588,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
589,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
590,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
591,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
592,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
593,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
594,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
595,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
596,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
597,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0
598,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
599,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
600,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
601,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
602,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
603,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1
604,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0
605,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
606,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0
607,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0
608,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
609,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
610,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
611,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
612,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
613,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
614,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1
615,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0
616,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
617,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
618,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
619,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
620,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
621,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
622,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
623,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
624,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
625,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
626,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
627,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
628,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
629,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
630,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
631,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
632,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
633,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
634,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
635,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
636,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
637,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
638,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
639,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
640,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
641,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
642,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
643,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
644,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
645,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0
646,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1
647,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
648,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
649,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
650,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
651,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
652,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
653,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0
654,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
655,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
656,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
657,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1
658,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
659,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0
660,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
661,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
662,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
663,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0
664,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
665,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
666,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
667,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
668,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
669,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1
670,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
671,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0
672,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0
673,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
674,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
675,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0
676,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0
677,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0
678,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0
679,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
680,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
681,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
682,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
683,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
684,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
685,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
686,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
687,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0
688,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
689,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
690,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
691,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
692,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
693,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
694,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1
695,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0
696,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
697,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
698,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
699,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
701,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
702,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
703,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
704,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
705,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
706,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
707,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
708,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
709,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
710,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0
711,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0
712,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
713,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
714,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
715,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
716,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
717,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
718,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1
719,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
720,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
721,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
722,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
723,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
724,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
725,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
726,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1
727,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0
728,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0
729,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
730,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
731,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
732,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
733,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0
734,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
735,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1
736,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
737,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
738,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
739,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
740,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
741,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
742,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
743,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0
744,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
745,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
746,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
747,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
748,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0
749,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
750,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0
751,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1
752,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
753,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
754,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0
755,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0
756,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
757,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
758,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
759,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
760,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
761,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0
762,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
763,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
764,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
765,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
766,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0
767,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
768,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0
769,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1
