,Class1,Class2,Class3,Class4,Class5,Class6,Class7,Class8,Class9,Class10,Class11,Class12,Class13,Class14,Class15,Athlete,Chorus
384,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
385,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
386,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
387,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
388,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
389,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
390,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
391,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1
392,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
393,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
394,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
395,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1
396,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
397,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
398,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1
399,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
400,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
401,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1
402,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
403,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
404,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0
405,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
406,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
407,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1
408,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
409,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
410,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
411,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
412,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
413,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
414,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
415,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1
416,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
417,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0
418,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
419,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
420,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
421,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0
422,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
423,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
424,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
425,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
426,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
427,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
428,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
429,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0
430,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
431,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
432,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
433,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
434,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
435,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0
436,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
437,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
438,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
439,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
440,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0
441,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0
442,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
443,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
444,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
445,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
446,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
447,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
448,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
449,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
450,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
451,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
452,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
453,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
454,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
455,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
456,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
457,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
458,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0
459,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
460,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
461,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0
462,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
463,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
464,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
465,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
466,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
467,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0
468,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
469,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
470,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0
471,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
472,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0
473,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
474,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
475,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
476,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
477,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
478,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
479,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
480,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
481,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
482,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
483,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
484,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
485,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0
486,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
487,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
488,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
489,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
490,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0
491,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
492,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
493,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
494,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
495,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
496,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0
497,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
498,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
499,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
500,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
501,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0
502,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
503,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
504,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1
505,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
506,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
507,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
508,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
509,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
510,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
511,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
512,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
513,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
514,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
515,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0
516,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
517,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
518,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
519,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
520,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
521,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
522,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
523,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
524,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
525,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
526,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
527,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
528,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
529,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
530,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
531,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
532,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
533,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0
534,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
535,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
536,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
537,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
538,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
539,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
540,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
541,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
542,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1
543,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
544,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
545,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
546,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
547,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
548,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
549,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
550,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
551,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
552,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
553,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1
554,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1
555,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1
556,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
557,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
558,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
559,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
560,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0
561,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
562,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
563,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1
564,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
565,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
566,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
567,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0
568,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0
569,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0
570,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
571,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
572,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
573,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
574,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
575,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
576,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0
577,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
578,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
579,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
580,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
581,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0
582,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0
583,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0
584,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
585,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0
586,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
587,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1
588,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
589,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
590,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
591,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
592,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
593,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
594,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0
595,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
596,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
597,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
598,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
599,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
600,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
601,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
602,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1
603,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
604,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0
605,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1
606,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
607,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
608,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
609,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
610,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0
611,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
612,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
613,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
614,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
615,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
616,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
617,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0
618,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
619,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
620,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
621,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
622,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0
623,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
624,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
625,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1
626,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0
627,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
628,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0
629,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
630,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
631,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
632,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
633,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
634,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
635,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0
636,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
637,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0
638,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
639,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1
640,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
641,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0
642,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
643,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
644,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0
645,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1
646,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
647,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
648,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
649,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
650,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
651,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
652,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
653,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0
654,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0
655,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
656,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0
657,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
658,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0
659,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
660,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
661,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
662,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
663,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
664,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
665,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
666,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
667,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
668,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0
669,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
670,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
671,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
672,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
673,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
674,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
675,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
676,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0
677,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
678,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
679,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
680,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
681,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
682,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
683,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
684,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0
685,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1
686,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
687,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
688,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
689,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
690,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
691,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
692,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
693,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
694,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0
695,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
696,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
697,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
698,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0
699,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1
700,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0
701,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
702,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0
703,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
704,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
705,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
706,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
707,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
708,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
709,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
710,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
711,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
712,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0
713,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
714,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
715,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
716,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
717,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
718,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0
719,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
720,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
721,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
722,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
723,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
724,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
725,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
726,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
727,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
728,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1
729,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
730,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
731,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
732,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1
733,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
734,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
735,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
736,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
737,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
738,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
739,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0
740,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
741,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
742,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
743,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
744,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
745,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
746,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
747,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
748,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
749,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
750,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0
751,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
752,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
753,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
754,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
755,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
756,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
757,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
758,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0
759,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
760,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
761,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
762,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
763,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0
764,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
765,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0
766,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0
767,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
768,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
769,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
